Content,EventId,EventTemplate
connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,7,connection from <*> (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 <*>
connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,7,connection from <*> (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,131,connection from <*> (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,34,connection from <*> (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,49,connection from <*> () at Tue Jul  5 <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,51,connection from <*> at <*> Jul  <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,51,connection from <*> at <*> Jul  <*>
*** info [mice.c(1766)]:,47,*** info [mice.c(1766)]:
imps2: Auto-detected intellimouse PS/2,115,imps2: Auto-detected intellimouse <*>
ROOT LOGIN ON tty2,110,ROOT LOGIN ON <*>
removing device node '/udev/vcsa2',12,removing device node '/udev/vcsa2'
creating device node '/udev/vcs2',70,creating device node '/udev/vcs2'
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,45,connection from <*> () at Thu Jul  7 <*>
